Município;1991;2000;2010;Total
210200 BOM JARDIM;3,81;12,18;4,95;7,03
210203 BOM JESUS DAS SELVAS;...;7,05;13,64;11,09
210207 BOM LUGAR;...;5,35;22,44;14,98
210210 BREJO;4,33;5,68;7,27;5,7
210215 BREJO DE AREIA;...;7,17;6,74;7,01
210220 BURITI;0,86;3,85;7,55;4,02
210230 BURITI BRAVO;0,4;7,39;6,57;5,02
210232 BURITICUPU;...;6,45;9,46;8,16
210235 BURITIRANA;...;2,15;5,42;3,98
210237 CACHOEIRA GRANDE;...;4,52;5,93;5,19
210240 CAJAPIO;0,77;3,2;9,23;4,49
210250 CAJARI;0,93;2,09;3,87;2,3
210255 CAMPESTRE DO MARANHAO;...;10,81;9,12;9,83
210260 CANDIDO MENDES;2,05;17,53;3,81;6,92
210270 CANTANHEDE;2,31;10,93;12,31;8,16
210275 CAPINZAL DO NORTE;...;5,19;4,11;4,71
210280 CAROLINA;2,78;11,05;5,04;6,38
210290 CARUTAPERA;1,07;10,96;7,74;6,08
210300 CAXIAS;2,71;13,54;7,46;8
210310 CEDRAL;1,5;6,23;5,81;4,31
210312 CENTRAL DO MARANHAO;...;3,1;3,53;3,32
210315 CENTRO DO GUILHERME;...;21,8;4,8;9,47
210317 CENTRO NOVO DO MARANHAO;...;6,81;10,03;8,48
210320 CHAPADINHA;1,43;8,13;7,62;5,79
210325 CIDELANDIA;...;12,28;5,95;8,8
210330 CODO;2,98;9,68;8,2;7,05
210340 COELHO NETO;3,04;12,01;10,89;8,95
210350 COLINAS;2,98;7,87;6,96;6,04
210355 CONCEICAO DO LAGO-ACU;...;4,52;2,18;3,1
210360 COROATA;1,98;6,77;8,21;5,64
210370 CURURUPU;0,65;5,8;5,39;3,94
210375 DAVINOPOLIS;...;10,99;6,3;8,53
210380 DOM PEDRO;2,86;7,8;5,8;5,76
210390 DUQUE BACELAR;4,73;3,07;7,12;4,73
210400 ESPERANTINOPOLIS;2,49;9,4;13,47;8,01
210405 ESTREITO;2,11;10,51;5,79;6,28
210407 FEIRA NOVA DO MARANHAO;...;10,59;5,43;8,03
210408 FERNANDO FALCAO;...;1,18;10,89;7,55
210409 FORMOSA DA SERRA NEGRA;...;5,53;8,79;7,56
210410 FORTALEZA DOS NOGUEIRAS;1,19;8,46;9,15;6,42
210420 FORTUNA;3,81;4,52;5,09;4,51
210430 GODOFREDO VIANA;2,67;11,28;11,05;6,43
210440 GONCALVES DIAS;0,58;8,14;4;4,36
210450 GOVERNADOR ARCHER;1,21;11,01;6,85;6,39
210455 GOVERNADOR EDISON LOBAO;...;13,74;11,48;12,28
210460 GOVERNADOR EUGENIO BARROS;2,7;3,66;4,35;3,51
210462 GOVERNADOR LUIZ ROCHA;...;2,54;3,95;3,22
210465 GOVERNADOR NEWTON BELLO;...;5,33;9,69;7,6
210467 GOVERNADOR NUNES FREIRE;...;10,33;9,34;9,8
210470 GRACA ARANHA;1,02;2,51;8,38;3,84
210480 GRAJAU;3,24;7,44;7,08;6,14
210490 GUIMARAES;2,9;11,19;4,02;6,17
210500 HUMBERTO DE CAMPOS;3,57;4,87;10,18;6,5
210510 ICATU;1,62;6,16;12,79;6,96
210515 IGARAPE DO MEIO;...;8,25;9,28;8,87
210520 IGARAPE GRANDE;1,97;10,59;4,51;5,29
210530 IMPERATRIZ;6,68;13,11;7,87;9,19
210535 ITAIPAVA DO GRAJAU;...;6,39;12,04;9,56
210540 ITAPECURU MIRIM;3,94;11,53;6,27;7,18
210542 ITINGA DO MARANHAO;...;13,22;8,58;10,72
210545 JATOBA;...;4,15;8,02;6,45
210547 JENIPAPO DOS VIEIRAS;...;7,41;3,63;5,05
210550 JOAO LISBOA;2,14;8,4;7,32;5,28
210560 JOSELANDIA;0,68;8,36;2,2;3,55
210565 JUNCO DO MARANHAO;...;8,83;3,36;6,2
210570 LAGO DA PEDRA;3,67;8,29;6,78;6,36
210580 LAGO DO JUNCO;0,6;1,3;6,95;2,55
210590 LAGO VERDE;0,74;7,77;4,32;4,55
210592 LAGOA DO MATO;...;3,47;5,58;4,68
210594 LAGO DOS RODRIGUES;...;4,37;2,19;3,3
210596 LAGOA GRANDE DO MARANHAO;...;3,09;5,7;4,68
210598 LAJEADO NOVO;...;7,2;5,99;6,52
210600 LIMA CAMPOS;3,03;3,63;2,69;3,09
210610 LORETO;0,59;23,23;5,81;8,96
210620 LUIS DOMINGUES;1,4;4,68;3,23;2,99
210630 MAGALHAES DE ALMEIDA;2,43;2,78;11,29;6,61
210632 MARACACUME;...;7,84;11,12;9,7
210635 MARAJA DO SENA;...;1;13,78;7,4
210637 MARANHAOZINHO;...;16,67;10,98;12,43
210640 MATA ROMA;1,56;4,51;8,01;4,56
210650 MATINHA;1,04;4,51;6,95;4,64
210660 MATOES;0,64;4,41;4,16;3,21
210663 MATOES DO NORTE;...;0,53;15,18;9,43
210667 MILAGRES DO MARANHAO;...;3,41;9,77;7,05
210670 MIRADOR;1,14;2,68;5,2;2,94
210675 MIRANDA DO NORTE;4,24;14,49;10,68;10,7
210680 MIRINZAL;4,22;5;7,73;5,78
210690 MONCAO;2,01;3,24;4,43;3,36
210700 MONTES ALTOS;2,14;8,5;12,31;6,88
210710 MORROS;1,99;2,35;5,96;3,68
210720 NINA RODRIGUES;1,5;5,69;7,26;5,19
210725 NOVA COLINAS;...;7,82;9,21;8,78
210730 NOVA IORQUE;3,23;4,44;6,11;4,66
210735 NOVA OLINDA DO MARANHAO;...;25,8;6,54;14,73
210740 OLHO D'AGUA DAS CUNHAS;2,66;8,04;2,98;4,44
210745 OLINDA NOVA DO MARANHAO;...;4,4;7,55;5,88
210750 PACO DO LUMIAR;8,41;17,64;10,35;12,42
210760 PALMEIRANDIA;0,45;7,03;5,07;4,38
210770 PARAIBANO;2,26;9,01;8,5;6,91
210780 PARNARAMA;0,64;6,01;7,68;4,8
210790 PASSAGEM FRANCA;1,22;4,79;9,64;4,79
210800 PASTOS BONS;1,61;3,82;4,78;3,72
210805 PAULINO NEVES;...;3,12;4,08;3,67
210810 PAULO RAMOS;1,45;2,39;8,05;3,93
210820 PEDREIRAS;3,21;10,43;8,41;7,38
210825 PEDRO DO ROSARIO;...;6,69;5,26;5,92
210830 PENALVA;2,19;7,52;5,72;5,33
210840 PERI MIRIM;2,11;3,48;7,77;4,51
210845 PERITORO;...;10,48;14,71;12,19
210850 PINDARE-MIRIM;4,63;11,62;7,57;7,88
210860 PINHEIRO;3,75;10,55;5,76;6,64
210870 PIO XII;3,2;12,89;5,15;7,43
210880 PIRAPEMAS;5,58;5,78;5,42;5,6
210890 POCAO DE PEDRAS;2,28;8,43;3,83;4,98
210900 PORTO FRANCO;2,25;9,85;8,21;6,54
210905 PORTO RICO DO MARANHAO;...;3,08;0,66;1,92
210910 PRESIDENTE DUTRA;2,19;6,92;5,73;5,14
210920 PRESIDENTE JUSCELINO;0,29;5,12;9,7;5,48
210923 PRESIDENTE MEDICI;...;8,76;7,61;8,05
210927 PRESIDENTE SARNEY;...;3,21;4,62;3,98
210930 PRESIDENTE VARGAS;2,34;11,43;6,48;7,72
210940 PRIMEIRA CRUZ;13,45;4,65;3,94;7,91
210945 RAPOSA;...;14,75;10,59;12,06
210950 RIACHAO;1,07;10,45;6,72;5,74
210955 RIBAMAR FIQUENE;...;5,91;20,63;14,65
210960 ROSARIO;6,12;15,91;10,88;11,05
210970 SAMBAIBA;1,59;3,14;8,49;4,99
210975 SANTA FILOMENA DO MARANHAO;...;3,59;16,7;10,36
210980 SANTA HELENA;1,96;9,16;8,52;7,18
210990 SANTA INES;9,58;13,3;8,39;10,31
211000 SANTA LUZIA;3,65;10,14;6,15;6,41
211003 SANTA LUZIA DO PARUA;4,77;11,58;7,2;7,13
211010 SANTA QUITERIA DO MARANHAO;3,12;5,85;6,47;5,4
211020 SANTA RITA;10,68;16,27;10,88;12,39
211023 SANTANA DO MARANHAO;...;4,68;15,46;8,33
211027 SANTO AMARO DO MARANHAO;...;5,42;5,96;5,77
211030 SANTO ANTONIO DOS LOPES;0,14;2,39;8,14;3,45
211040 SAO BENEDITO DO RIO PRETO;4,89;8,12;6,78;6,75
211050 SAO BENTO;3,07;10,1;10,56;8,48
211060 SAO BERNARDO;0,31;8,82;7,3;5,9
211065 SAO DOMINGOS DO AZEITAO;...;4,9;9,02;6,93
211070 SAO DOMINGOS DO MARANHAO;2,15;3,69;4,34;3,47
211080 SAO FELIX DE BALSAS;1,29;6,1;6,08;4,37
211085 SAO FRANCISCO DO BREJAO;...;8,75;7,46;7,99
211090 SAO FRANCISCO DO MARANHAO;1,23;5,06;2,57;3,06
211100 SAO JOAO BATISTA;1,75;3,17;10,76;4,96
211102 SAO JOAO DO CARU;...;5,34;5,91;5,65
211105 SAO JOAO DO PARAISO;...;5,85;3,13;4,38
211107 SAO JOAO DO SOTER;...;2,87;3,85;3,36
211110 SAO JOAO DOS PATOS;4,16;7,07;6,21;5,86
211120 SAO JOSE DE RIBAMAR;10,37;20,7;11,46;14,02
211125 SAO JOSE DOS BASILIOS;...;3,07;4,16;3,57
211130 SAO LUIS;9,38;21,47;11,92;14,6
211140 SAO LUIS GONZAGA DO MARANHAO;1,36;6,95;3,74;3,94
211150 SAO MATEUS DO MARANHAO;4,94;8,58;11,99;9,11
211153 SAO PEDRO DA AGUA BRANCA;...;16,96;14,78;15,8
211157 SAO PEDRO DOS CRENTES;...;7,49;3,98;5,45
211160 SAO RAIMUNDO DAS MANGABEIRAS;2,37;8,94;7,64;6,81
211163 SAO RAIMUNDO DO DOCA BEZERRA;...;1,45;2,91;2,04
211167 SAO ROBERTO;...;1,59;3,56;2,69
211170 SAO VICENTE FERRER;0,88;2,64;4,72;2,75
211172 SATUBINHA;...;0,89;1,28;1,07
211174 SENADOR ALEXANDRE COSTA;...;4,21;5,61;4,94
211176 SENADOR LA ROCQUE;...;5,97;7,59;6,82
211178 SERRANO DO MARANHAO;...;3,21;5,74;4,27
211180 SITIO NOVO;5,11;7,33;2,27;4,76
211190 SUCUPIRA DO NORTE;2,88;5,36;5,81;4,8
211195 SUCUPIRA DO RIACHAO;...;4,28;2,78;3,57
211200 TASSO FRAGOSO;8,73;9,72;7,23;8,51
211210 TIMBIRAS;0,92;5,31;5,78;4,18
211220 TIMON;3,88;15,75;7,61;9,49
211223 TRIZIDELA DO VALE;...;13,27;5,28;8,81
211227 TUFILANDIA;...;5,56;8,23;6,93
211230 TUNTUM;2,61;5,46;6,18;5,01
211240 TURIACU;3,19;3,04;8,27;4,76
211245 TURILANDIA;...;5,98;7,07;6,6
211250 TUTOIA;4,51;8,53;4,52;5,57
211260 URBANO SANTOS;1,37;5,97;7,06;4,75
211270 VARGEM GRANDE;4,06;4,18;12,06;6,94
211280 VIANA;2,73;7,08;5,89;5,47
211285 VILA NOVA DOS MARTIRIOS;...;5,49;9,19;8,07
211290 VITORIA DO MEARIM;3,2;5,46;5,33;4,56
211300 VITORINO FREIRE;1,77;7,58;4,99;4,98
211400 ZE DOCA;4,18;9,57;6,34;6,64
220005 ACAUA;...;0,54;3,52;2,3
220010 AGRICOLANDIA;1,43;2,87;3,71;2,69
220020 AGUA BRANCA;3,13;6,81;6,16;5,47
220025 ALAGOINHA DO PIAUI;2,04;2,63;5,2;3,1
220027 ALEGRETE DO PIAUI;...;10,69;15,06;12,86
220030 ALTO LONGA;2,21;7,16;5,1;4,7
220040 ALTOS;5,2;10,61;6,28;7,38
220045 ALVORADA DO GURGUEIA;...;10,71;10,65;10,68
220050 AMARANTE;4,58;5,93;5,2;5,28
220060 ANGICAL DO PIAUI;5,05;9,7;7,3;7,37
220070 ANISIO DE ABREU;0,31;4,31;8,17;4,49
220080 ANTONIO ALMEIDA;1,75;12,87;13,04;8,77
220090 AROAZES;0,85;8,54;11,26;5,96
220095 AROEIRAS DO ITAIM;...;...;15,36;15,36
220100 ARRAIAL;2,34;2,37;6,59;3,4
220105 ASSUNCAO DO PIAUI;...;1,89;25,67;10,43
220110 AVELINO LOPES;17,22;2,96;13,11;11,11
220115 BAIXA GRANDE DO RIBEIRO;...;3,57;14,61;9,88
220117 BARRA D'ALCANTARA;...;5,28;8,94;6,92
220120 BARRAS;1,01;5,23;4,67;3,69
220130 BARREIRAS DO PIAUI;10,79;6,83;5,29;7,7
220140 BARRO DURO;1,08;11,43;7,7;6,56
220150 BATALHA;3,57;7,41;5,47;5,71
220155 BELA VISTA DO PIAUI;...;14,19;6,76;10,21
220157 BELEM DO PIAUI;...;7,55;8,35;8,01
220160 BENEDITINOS;2,36;6,65;2,5;3,73
220170 BERTOLINIA;0,7;10,52;11,14;7,1
220173 BETANIA DO PIAUI;...;5,88;3,91;4,79
220177 BOA HORA;...;3,18;5,15;4,38
220180 BOCAINA;0,99;10,5;7,86;6,79
220190 BOM JESUS;2,67;11,51;6,96;7,21
220191 BOM PRINCIPIO DO PIAUI;...;2,85;2,45;2,64
220192 BONFIM DO PIAUI;...;3,82;4,41;4,13
220194 BOQUEIRAO DO PIAUI;...;3,78;8,15;5,94
220196 BRASILEIRA;...;7,92;4,09;5,83
220198 BREJO DO PIAUI;...;6,5;6,94;6,75
220200 BURITI DOS LOPES;1,67;5,58;8,49;4,86
220202 BURITI DOS MONTES;...;6,84;5,82;6,29
220205 CABECEIRAS DO PIAUI;...;1,26;5,25;3,03
220207 CAJAZEIRAS DO PIAUI;...;2,94;11,48;8,33
220208 CAJUEIRO DA PRAIA;...;5,89;6,04;5,97
220209 CALDEIRAO GRANDE DO PIAUI;...;1,28;2,54;2,03
220210 CAMPINAS DO PIAUI;0,41;6,51;3,66;3,35
220211 CAMPO ALEGRE DO FIDALGO;...;6,68;39,15;21,93
220213 CAMPO GRANDE DO PIAUI;...;7,49;6,99;7,23
220217 CAMPO LARGO DO PIAUI;...;1,23;2,52;1,98
220220 CAMPO MAIOR;4,17;12,06;8,4;7,95
220225 CANAVIEIRA;...;11,16;17,03;14,63
220230 CANTO DO BURITI;1,16;9,2;10,4;6,49
220240 CAPITAO DE CAMPOS;5,82;7,68;4,55;5,86
220245 CAPITAO GERVASIO OLIVEIRA;...;21,51;4,35;13,23
220250 CARACOL;0,4;7,54;10,02;6,41
220253 CARAUBAS DO PIAUI;...;0,9;2,64;1,59
220255 CARIDADE DO PIAUI;...;2,3;9,11;5,87
220260 CASTELO DO PIAUI;3,46;9,54;7,54;6,54
220265 CAXINGO;...;-;4,64;2,63
220270 COCAL;1,54;6,07;5,39;4,57
220271 COCAL DE TELHA;...;2,45;12,17;7,2
220272 COCAL DOS ALVES;...;0,54;2,83;1,57
220273 COIVARAS;...;8,28;4,35;6,03
220275 COLONIA DO GURGUEIA;...;10,65;7,8;8,89
220277 COLONIA DO PIAUI;...;9,44;3,06;6,02
220280 CONCEICAO DO CANINDE;0,38;11,22;4,28;4,94
220285 CORONEL JOSE DIAS;...;14,6;8,17;11,34
220290 CORRENTE;2,81;8,92;8,67;7,26
220300 CRISTALANDIA DO PIAUI;7,49;3,64;7,12;5,73
220310 CRISTINO CASTRO;1,89;11,08;5,37;6,26
220320 CURIMATA;9,8;7,87;6,88;8,01
220323 CURRAIS;...;2,81;6,99;5,02
220325 CURRALINHOS;...;2,93;8,37;5,83
220327 CURRAL NOVO DO PIAUI;...;3,49;2,4;2,88
220330 DEMERVAL LOBAO;6,97;11,56;9,39;9,41
220335 DIRCEU ARCOVERDE;5,3;3,4;6,83;5,38
220340 DOM EXPEDITO LOPES;1,6;10,23;9,85;7,73
220342 DOMINGOS MOURAO;1,7;13,28;4,48;6,35
220345 DOM INOCENCIO;-;4,38;3,64;2,88
220350 ELESBAO VELOSO;2,21;10,72;5,02;6,14
220360 ELISEU MARTINS;5,36;9,69;6,51;6,81
220370 ESPERANTINA;2,06;5,9;6,38;5,07
220375 FARTURA DO PIAUI;...;5,76;4,68;5,16
220380 FLORES DO PIAUI;0,67;0,76;10,18;4,01
220385 FLORESTA DO PIAUI;...;1,5;5,68;3,63
220390 FLORIANO;4,75;9,99;6,68;7,33
220400 FRANCINOPOLIS;0,57;4,15;15,17;5,98
220410 FRANCISCO AYRES;1,15;11,31;4,31;5,51
220415 FRANCISCO MACEDO;...;8,56;15,46;12,56
220420 FRANCISCO SANTOS;4,25;1,31;5,05;3,56
220430 FRONTEIRAS;1,06;7,38;10,3;6,21
220435 GEMINIANO;...;11,35;8,31;9,56
220440 GILBUES;2,94;10,82;7,47;7,43
220450 GUADALUPE;7,16;15,03;6,75;9,59
220455 GUARIBAS;...;1,29;12,43;5,97
220460 HUGO NAPOLEAO;1,22;2,67;10,52;4,3
220465 ILHA GRANDE;...;3,22;6,97;5,18
220470 INHUMA;2,46;8,28;3,9;5,06
220480 IPIRANGA DO PIAUI;1,09;8,38;7,93;6,31
220490 ISAIAS COELHO;0,79;4,41;5,45;3,49
220500 ITAINOPOLIS;0,75;4,64;4,9;3,42
220510 ITAUEIRA;1,08;7,14;5,71;4,89
220515 JACOBINA DO PIAUI;...;6,35;9,24;7,97
220520 JAICOS;4,73;8,88;5,24;5,92
220525 JARDIM DO MULATO;...;11,33;6,29;7,69
220527 JATOBA DO PIAUI;...;3,07;1,63;2,35
220530 JERUMENHA;4,09;11,59;12,71;8,51
220535 JOAO COSTA;...;13,94;6,02;9,83
220540 JOAQUIM PIRES;0,65;5,07;6,37;3,95
220545 JOCA MARQUES;...;9,62;1,41;5,93
220550 JOSE DE FREITAS;4,1;7,93;8,49;7,3
220551 JUAZEIRO DO PIAUI;...;2,84;7,09;5,05
220552 JULIO BORGES;...;1,55;5,06;3,07
220553 JUREMA;...;8,53;13,5;11,22
220554 LAGOINHA DO PIAUI;...;4,03;2,58;3,28
220555 LAGOA ALEGRE;...;1,91;9,54;5,51
220556 LAGOA DO BARRO DO PIAUI;...;17,39;8,18;13,49
220557 LAGOA DE SAO FRANCISCO;...;4,49;6,19;5,26
220558 LAGOA DO PIAUI;...;8,15;5,33;6,71
220559 LAGOA DO SITIO;...;2,12;13,7;7,8
220560 LANDRI SALES;0,58;10,03;3,76;4,58
220570 LUIS CORREIA;4,23;12,38;8,74;8,52
220580 LUZILANDIA;0,8;7,31;3,49;3,76
220585 MADEIRO;...;2,57;4,72;3,54
220590 MANOEL EMIDIO;4,63;4,71;5,62;4,92
220595 MARCOLANDIA;...;10,85;2,67;5,76
220600 MARCOS PARENTE;0,94;2,7;13,79;6,32
220605 MASSAPE DO PIAUI;...;2,1;7,22;4,66
220610 MATIAS OLIMPIO;2,44;4,79;5,89;4,51
220620 MIGUEL ALVES;1,26;6,57;5,57;4,56
220630 MIGUEL LEAO;0,74;2,78;2,45;2,07
220635 MILTON BRANDAO;...;3,66;9,87;6,55
220640 MONSENHOR GIL;2,26;6,53;10,58;6,7
220650 MONSENHOR HIPOLITO;8,05;1,56;1,15;3,03
220660 MONTE ALEGRE DO PIAUI;2,61;5,81;9,18;6,3
220665 MORRO CABECA NO TEMPO;...;2,14;3,5;2,72
220667 MORRO DO CHAPEU DO PIAUI;...;6,34;3,62;4,67
220669 MURICI DOS PORTELAS;...;0,92;8,61;4,67
220670 NAZARE DO PIAUI;1,92;8,84;7,68;5,97
220672 NAZARIA;...;...;9,42;9,42
220675 NOSSA SENHORA DE NAZARE;...;9,03;12,48;10,88
220680 NOSSA SENHORA DOS REMEDIOS;0,69;2,77;3,23;2,42
220690 NOVO ORIENTE DO PIAUI;0,49;5,31;13,74;6
220695 NOVO SANTO ANTONIO;...;7,75;2,9;4,51
220700 OEIRAS;1,34;8,18;5,76;4,88
220710 OLHO D'AGUA DO PIAUI;...;2,51;16,43;9,2
220720 PADRE MARCOS;1,94;8,95;11,03;5,52
220730 PAES LANDIM;0,1;10,65;11,88;6,68
220735 PAJEU DO PIAUI;...;3,78;4,99;4,44
220740 PALMEIRA DO PIAUI;1,03;2,78;3,02;2,49
220750 PALMEIRAIS;3,85;5,13;16,6;9
220755 PAQUETA;...;0,75;4,36;2,28
220760 PARNAGUA;0,92;12,55;10,43;7,96
220770 PARNAIBA;5,09;15,1;9,71;10,23
220775 PASSAGEM FRANCA DO PIAUI;...;2,78;4,9;3,91
220777 PATOS DO PIAUI;...;5,67;6,28;5,97
220779 PAU D'ARCO DO PIAUI;...;...;1,84;1,84
220780 PAULISTANA;1,22;15,21;6,46;5,56
220785 PAVUSSU;...;3,92;4,74;4,36
220790 PEDRO II;3,03;8,91;4,64;5,32
220793 PEDRO LAURENTINO;...;0,96;4,5;2,68
220795 NOVA SANTA RITA;...;5,13;6,55;5,81
220800 PICOS;4,01;10,45;7,63;7,46
220810 PIMENTEIRAS;0,23;2,19;5,1;2,56
220820 PIO IX;1,91;4,63;6,22;4,47
220830 PIRACURUCA;6,68;13,26;6,47;8,32
220840 PIRIPIRI;3,65;11,11;4,33;6,38
220850 PORTO;0,4;7,59;2,59;3,58
220855 PORTO ALEGRE DO PIAUI;...;3,11;8,36;5,81
220860 PRATA DO PIAUI;-;9,03;13,25;7,36
220865 QUEIMADA NOVA;...;6,78;6,02;6,37
220870 REDENCAO DO GURGUEIA;1;3,31;7,06;4,47
220880 REGENERACAO;4,28;10,94;9,38;8,3
220885 RIACHO FRIO;...;2,59;18,71;9,34
220887 RIBEIRA DO PIAUI;...;-;6,51;3,58
220890 RIBEIRO GONCALVES;1,62;5,09;8,77;4,57
220900 RIO GRANDE DO PIAUI;1,74;0,55;6,52;2,91
220910 SANTA CRUZ DO PIAUI;1,07;7,99;3,07;3,85
220915 SANTA CRUZ DOS MILAGRES;...;11,32;6,96;8,66
220920 SANTA FILOMENA;5,44;3,54;9,07;5,79
220930 SANTA LUZ;1,21;7,12;11,2;7,47
220935 SANTANA DO PIAUI;...;8,78;2,97;5,42
220937 SANTA ROSA DO PIAUI;...;7,21;8,48;7,9
220940 SANTO ANTONIO DE LISBOA;1,06;2,21;2,18;1,88
220945 SANTO ANTONIO DOS MILAGRES;...;9,46;12,95;11,55
220950 SANTO INACIO DO PIAUI;4,58;0,66;12,32;5,81
220955 SAO BRAZ DO PIAUI;...;1,99;3,35;2,68
220960 SAO FELIX DO PIAUI;0,97;8,13;5,42;4,32
220965 SAO FRANCISCO DE ASSIS DO PIAUI;...;4,65;3,07;3,79
220970 SAO FRANCISCO DO PIAUI;1,16;8,2;6,79;5,56
220975 SAO GONCALO DO GURGUEIA;...;2,56;21,75;11,53
220980 SAO GONCALO DO PIAUI;0,23;4,96;18,27;6,2
220985 SAO JOAO DA CANABRAVA;1,25;1,02;11,07;4,66
220987 SAO JOAO DA FRONTEIRA;...;4,6;7,65;6,01
220990 SAO JOAO DA SERRA;3,02;5,74;7,16;5,32
220995 SAO JOAO DA VARJOTA;...;4,43;7,93;6,01
220997 SAO JOAO DO ARRAIAL;...;0,96;4,85;2,69
221000 SAO JOAO DO PIAUI;1,97;12,64;6,67;6,39
221005 SAO JOSE DO DIVINO;...;5,03;3,1;3,93
221010 SAO JOSE DO PEIXE;3,23;4,14;5,03;4,01
221020 SAO JOSE DO PIAUI;1,43;8,56;3,66;4,61
221030 SAO JULIAO;1,9;11,66;6,18;5,63
221035 SAO LOURENCO DO PIAUI;...;2,43;4,17;3,51
221037 SAO LUIS DO PIAUI;...;5,44;3,58;4,4
221038 SAO MIGUEL DA BAIXA GRANDE;...;0,15;4,21;2,4
221039 SAO MIGUEL DO FIDALGO;...;5,78;4,69;5,06
221040 SAO MIGUEL DO TAPUIO;7,16;4,63;6,07;5,98
221050 SAO PEDRO DO PIAUI;1,38;4,92;6,9;4,57
221060 SAO RAIMUNDO NONATO;1,95;6,45;5,38;4,54
221062 SEBASTIAO BARROS;...;4,6;9,58;6,78
221063 SEBASTIAO LEAL;...;2,36;26,87;12,48
221065 SIGEFREDO PACHECO;...;0,99;6,25;3,3
221070 SIMOES;0,74;7,88;4,87;4,2
221080 SIMPLICIO MENDES;2,04;10,84;8,7;7,15
221090 SOCORRO DO PIAUI;1,08;3,99;13,58;4,94
221093 SUSSUAPARA;...;5,97;5,23;5,54
221095 TAMBORIL DO PIAUI;...;5,15;5,8;5,51
221097 TANQUE DO PIAUI;...;5,32;1,72;3,17
221100 TERESINA;6,7;16,36;9,55;11,17
221110 UNIAO;3,1;9,37;6,32;6,34
221120 URUCUI;3,17;10,85;7,04;7,39
221130 VALENCA DO PIAUI;1,37;12,26;8,24;7,68
221135 VARZEA BRANCA;...;4,93;3,42;4,23
221140 VARZEA GRANDE;0,97;4,53;4,91;3,04
221150 VERA MENDES;...;1,59;4,66;3,3
221160 VILA NOVA DO PIAUI;...;1,8;5,09;3,55
221170 WALL FERRAZ;...;2,56;5,08;3,79
230010 ABAIARA;2,15;9,12;9,23;7,19
230015 ACARAPE;1,88;13,32;6,92;7,99
230020 ACARAU;3,36;8,32;7,86;6,83
230030 ACOPIARA;1,48;5,92;6,04;4,64
230040 AIUABA;0,4;3,79;3,69;2,83
230050 ALCANTARAS;2,98;5,3;4,69;4,42
230060 ALTANEIRA;1,42;1,88;6,97;3,69
230070 ALTO SANTO;2,27;12,92;5,29;7
230075 AMONTADA;4,75;13,17;7,04;8,35
230080 ANTONINA DO NORTE;0,62;6,97;6,52;5,15
230090 APUIARES;1,68;8,43;5,02;5,45
230100 AQUIRAZ;1,45;9,09;7,6;6,62
230110 ARACATI;5,41;16,33;10,03;10,73
230120 ARACOIABA;4,54;8,44;5,63;6,22
230125 ARARENDA;...;8,61;12,71;10,42
230130 ARARIPE;3,24;3,92;4,95;4,11
230140 ARATUBA;0,55;9,52;4,44;5
230150 ARNEIROZ;4,15;6,8;6,24;5,88
230160 ASSARE;1,54;4,08;4,47;3,48
230170 AURORA;3,88;9,02;6,22;6,39
230180 BAIXIO;0,23;7,12;6,4;5
230185 BANABUIU;3,66;13,49;5,68;7,74
230190 BARBALHA;3,22;17,56;9,89;10,95
230195 BARREIRA;1,29;10,41;10,29;7,75
230200 BARRO;2,1;4,57;5,34;4,12
230205 BARROQUINHA;1,12;10,78;2,8;5,21
230210 BATURITE;3,92;10,95;7,59;7,72
230220 BEBERIBE;0,95;12,28;6,52;6,69
230230 BELA CRUZ;3,25;9,85;6,32;6,71
230240 BOA VIAGEM;1,64;7,51;6,3;5,45
230250 BREJO SANTO;3,77;12,57;8,22;8,58
230260 CAMOCIM;3,41;12,09;9,18;8,72
230270 CAMPOS SALES;3,33;9,65;5,27;6,36
230280 CANINDE;4,84;12,44;9,4;9,15
230290 CAPISTRANO;3,91;10,08;6,43;6,82
230300 CARIDADE;5,36;12,01;9,94;9,56
230310 CARIRE;2,14;6,19;5,79;4,87
230320 CARIRIACU;2,32;8,62;6,83;6,46
230330 CARIUS;2,22;6,01;3,64;4,03
230340 CARNAUBAL;0,74;12,59;2,64;5,18
230350 CASCAVEL;3,8;15,42;8,71;9,59
230360 CATARINA;7,32;14,16;16,48;13,76
230365 CATUNDA;...;3,35;5,37;4,3
230370 CAUCAIA;6,34;19,76;8,38;11,64
230380 CEDRO;2,88;6,44;5,55;5,15
230390 CHAVAL;3,16;4,38;4,82;4,24
230393 CHORO;...;5,27;10,5;7,63
230395 CHOROZINHO;2,12;8,6;7,4;6,31
230400 COREAU;0,22;5,59;7,55;4,83
230410 CRATEUS;4,47;10,59;9,94;8,59
230420 CRATO;5,78;14,86;8,62;10,01
230423 CROATA;0,29;3,98;5,21;3,43
230425 CRUZ;1,48;8,13;4,06;4,53
230426 DEPUTADO IRAPUAN PINHEIRO;-;3,59;3,89;2,66
230427 ERERE;1,77;6,41;8,01;5,8
230428 EUSEBIO;3,15;24,44;7,78;11,76
230430 FARIAS BRITO;1,65;4,79;7,2;4,77
230435 FORQUILHA;2,03;15,23;6,56;8,23
230440 FORTALEZA;5,99;16,53;7,53;10,14
230445 FORTIM;...;16,85;9,82;12,92
230450 FRECHEIRINHA;0,24;13,18;4,28;5,87
